5.413974640692160989e+01,4.328649978870533488e+01,4.137055504881316637e+01,8.731881598277351486e+01,5.444311668167070195e+01,8.263415347346906970e+01,5.250118729746866819e+01,7.534911618171686598e+01,6.964505226148827433e+01,5.844473909199010109e+01
8.431552098632043624e+01,5.429666904232233549e+01,6.439346605709130245e+01,7.996164569296222169e+01,5.839452416848605765e+01,7.740048121503083678e+01,6.050853989426754964e+01,6.612031864605951625e+01,8.214547565365765536e+01,4.020776303682511355e+01
5.615158785602720570e+01,4.796434042183808799e+01,7.168305602032623369e+01,6.867783387425643582e+01,5.534879363084633042e+01,4.970616004553546219e+01,4.738785380581189344e+01,5.285292161540394318e+01,8.033718903203616435e+01,5.245282317929743954e+01
7.334913860273508135e+01,6.500638103847613536e+01,7.337962680554269923e+01,7.439792558740070660e+01,5.809096317498083550e+01,6.571947215635543671e+01,6.168792608615233775e+01,5.842962016425216376e+01,8.067288050341613825e+01,7.404485731028317730e+01
6.791470935573144629e+01,8.094961099378521396e+01,6.102562240840406815e+01,4.481551577294430189e+01,5.352029180312523948e+01,5.952117149728138656e+01,6.894010844823631601e+01,5.651920344532805984e+01,5.449879546404254427e+01,6.770222092022838467e+01
6.796641464336853744e+01,6.696639412446265283e+01,7.103880503994909645e+01,5.178944918557979094e+01,5.514474926997130666e+01,7.432349008565638826e+01,5.948052760067295708e+01,5.758666911141338574e+01,6.710109835626072083e+01,6.862999842344834178e+01
5.304493929800239016e+01,5.813775180203416681e+01,6.286480118712732690e+01,5.389693872590335388e+01,4.182061680123604219e+01,6.249335619100114059e+01,7.761360221666986092e+01,6.137284748567205384e+01,6.836906567145145175e+01,4.783385208565952951e+01
6.907651745440045943e+01,6.710734375597242263e+01,5.164751771664998614e+01,6.966769697261835859e+01,6.536487641207335741e+01,6.649869926827480526e+01,5.637326487673124831e+01,8.773938007773595871e+01,5.902587906744205526e+01,5.087512569893189607e+01
6.435067507503065087e+01,6.118463160512156662e+01,6.993491382502836018e+01,4.480178728164865021e+01,6.200684048775769242e+01,7.379600171635419770e+01,7.726882681979247991e+01,8.528052063515828252e+01,6.927775534812995772e+01,8.899932603845832091e+01
5.374624371302964931e+01,6.086811157328533284e+01,5.921036306306709207e+01,7.089240954534962214e+01,5.335921681718303233e+01,6.889048643945089623e+01,6.429715938248584450e+01,4.550939846734063110e+01,5.385577763239742666e+01,6.013647535609501915e+01
7.477781351027913104e+01,6.190235199764045859e+01,5.280886068833833491e+01,5.583777072909407480e+01,5.989896617188527728e+01,6.223507008433853827e+01,4.498671062192724435e+01,7.340013904776854758e+01,7.011339501262253293e+01,5.514389194931903404e+01
6.973732154097493208e+01,6.050465362619296883e+01,6.697887695547214548e+01,5.945452919019036386e+01,5.657875984382524592e+01,5.504680123260378366e+01,5.166145558352885558e+01,4.590586108443773128e+01,7.413665572026809514e+01,5.096006342290372260e+01
5.366281737657179463e+01,7.331609335071362921e+01,7.254738851147490664e+01,5.702101114628671041e+01,7.810168048857214274e+01,8.483689952189388350e+01,5.264801420766219309e+01,5.935652600076745244e+01,6.377151466046397132e+01,7.705574209282022480e+01
7.337783144849018413e+01,6.277508847781020052e+01,2.869788900706127066e+01,5.781233506249807164e+01,7.085887531232241088e+01,6.545846026767294745e+01,5.788108582109452982e+01,5.337644107370832813e+01,6.488855439714700424e+01,4.396064596598192509e+01
7.092781211993748514e+01,6.736289013602693387e+01,8.317018619858058059e+01,6.699041371891183871e+01,5.910346013947503963e+01,5.648984886161182573e+01,6.583008043034905654e+01,6.331684084299843107e+01,6.338878645065022965e+01,4.402783131355785429e+01
6.328768549823965373e+01,4.377835733139346530e+01,8.364686746720673227e+01,4.132544935759185734e+01,8.164350544969911994e+01,3.905534874924336464e+01,5.233771431981811162e+01,6.770147857299802752e+01,4.922760038240421210e+01,7.178206261046533143e+01
6.003854426208938122e+01,5.355188282132582600e+01,7.044051560074903762e+01,8.191837953353993385e+01,8.176029725873651444e+01,5.917650076068527198e+01,7.439802971603711512e+01,6.313818166374397123e+01,6.980879937821997316e+01,5.365119115800430905e+01
6.132108908850632645e+01,7.876072317709042636e+01,3.994988093334348633e+01,5.134867800233040924e+01,4.989145677656883748e+01,4.863054282811646090e+01,6.910903161473460443e+01,6.389243822430035635e+01,6.489896949130277903e+01,5.453656946738204425e+01
9.504645706795525939e+01,7.933814334097560561e+01,4.472407033857300007e+01,5.892566244382103235e+01,5.477342890937148212e+01,5.572482155086606070e+01,5.526088994109758801e+01,6.434119184850575834e+01,6.114343876229040120e+01,4.866777955430978864e+01
6.500766424975464020e+01,5.955559837916955956e+01,8.559639872665582061e+01,6.130042629802685639e+01,6.345234363612485851e+01,4.976426094418338408e+01,6.434914500729979636e+01,5.923883979868777772e+01,7.516990470240116906e+01,7.049451710276140659e+01
3.829748214304857612e+01,6.287350565477355246e+01,7.255879820535555780e+01,6.218537007116097470e+01,5.706167600303895426e+01,7.724417212227238849e+01,4.938016670574690181e+01,6.484196133304969578e+01,5.519970887819285110e+01,8.405495350317288228e+01
6.943132344707217385e+01,6.488024890319083227e+01,7.007288488669092885e+01,6.765070620478259400e+01,6.344418930882187624e+01,8.339415526902831743e+01,4.555978740752978950e+01,9.357419892199015976e+01,5.986364985560840069e+01,7.074834739378223958e+01
5.913893603694941703e+01,8.846308189198448702e+01,6.585384559613446243e+01,6.558313024554894355e+01,5.520640050313480884e+01,5.828145623818819843e+01,7.468525437396036182e+01,6.134975487745476386e+01,5.746136994323908453e+01,4.391575224328194338e+01
5.645835750347457349e+01,6.894715165152690872e+01,6.634861776615771589e+01,6.949110360377370910e+01,7.835520586049418057e+01,6.511258646583510767e+01,7.268116476934918069e+01,6.877575225289953664e+01,7.753253669645417290e+01,6.962405611323785593e+01
6.589449024338782124e+01,5.489258987480452845e+01,7.074901383274665534e+01,6.455014788745667431e+01,5.998211479429851067e+01,5.649155679582183609e+01,9.097441801344433543e+01,5.777240426250826744e+01,6.841827067837397180e+01,4.562508256121923012e+01
9.019157884183188401e+01,7.909419335740105339e+01,6.933143610150351321e+01,3.659657760038565044e+01,7.216380638260251601e+01,8.696486079786630796e+01,6.638074024693955266e+01,6.366052780887875429e+01,6.771825703493634308e+01,7.905929448952018390e+01
6.026756266698205167e+01,5.911555882795241246e+01,4.751206115005263797e+01,4.953928652677372213e+01,8.389505593711801623e+01,5.144934975317766401e+01,7.872758459082143645e+01,7.269855808110463613e+01,6.207695107303637627e+01,6.815921468651384885e+01
7.251323811935768049e+01,5.719616664936701511e+01,7.082598607497111232e+01,6.781162398864678664e+01,4.776236058638036042e+01,5.319215141468137631e+01,6.606908992846585704e+01,5.533156770398108648e+01,6.316488471945007177e+01,5.731871187244570365e+01
7.313113345229189122e+01,7.601699571991545668e+01,3.761534288693271577e+01,6.116785149456519832e+01,6.393426631126465054e+01,6.068926727912997876e+01,6.611940120331752269e+01,5.506259516432072587e+01,6.426761185880116045e+01,6.462941173336861311e+01
4.815387977709604428e+01,5.690348877108349512e+01,6.644004494943469297e+01,9.676799802228845238e+01,6.212276608551164259e+01,9.059436046458297653e+01,7.794566063338238848e+01,4.766665982554960124e+01,6.173534282511138827e+01,5.743570099680203356e+01
7.280477791249518305e+01,5.438263297256617790e+01,7.273963689154074075e+01,6.030014322588760223e+01,7.034906437684641389e+01,5.572758332451478225e+01,7.438748809298321873e+01,6.070363813055278968e+01,3.725747950466295322e+01,6.237321327126544190e+01
5.444121309305580780e+01,5.548536561616703722e+01,6.950385305725748708e+01,5.748428144897373926e+01,6.595187517358330354e+01,6.419820012128882070e+01,6.375315413587559021e+01,5.782902073526922493e+01,5.684558583555865852e+01,6.234572267652811206e+01
7.240469868875058523e+01,6.095859521291247063e+01,7.996252745746711810e+01,6.184571656314318489e+01,7.511701589221941333e+01,7.641705595919691518e+01,6.227826086858497945e+01,4.805828873033240001e+01,7.188781503400248596e+01,7.888245394423137213e+01
7.406798615316954226e+01,4.723537042748919390e+01,8.880340386467842961e+01,5.663633006483904353e+01,4.921126854590902866e+01,5.666663213890311113e+01,6.070198767174127141e+01,5.122640789169081188e+01,6.252676562917051939e+01,7.193830655609889391e+01
5.512986508195621127e+01,6.578622096930847363e+01,7.270624582874415864e+01,5.275255705742129919e+01,6.519748484610597927e+01,6.353599259454307457e+01,8.829644861919375387e+01,7.236795021654785387e+01,6.048237280176606845e+01,5.744019023140263869e+01
6.205911600224023061e+01,5.788862196853930442e+01,5.420391439654550680e+01,6.154676402270402491e+01,5.927047598356790559e+01,4.748044766673072559e+01,6.222340591393570719e+01,6.337884973168484493e+01,7.289151213331234658e+01,7.359459166180782574e+01
6.649395468748390670e+01,6.277061173248239356e+01,5.430389771091802231e+01,8.198359153937367694e+01,7.851122250576591455e+01,3.605357646054153520e+01,8.605625706473479397e+01,4.231648404716376888e+01,6.942828193887126531e+01,6.960697433983190763e+01
5.098704436450625366e+01,4.266934345056715472e+01,5.326211803160769875e+01,4.130065582234980326e+01,5.744463193632870457e+01,6.507038169028983532e+01,6.979262525990925781e+01,6.661736931359020275e+01,6.404959416871510314e+01,7.021203407503890048e+01
6.582662678505110421e+01,6.852907655034199763e+01,5.579983816890733550e+01,5.280056569950200185e+01,7.063908669294249876e+01,5.664755506107300675e+01,5.470814902398259250e+01,7.118400723604915470e+01,5.610783553254352540e+01,7.539234397993955383e+01
5.949263568604017394e+01,6.060807716343838081e+01,5.351896661406501465e+01,5.684952003345601668e+01,7.072873166672457046e+01,6.459275436671144632e+01,6.359316765464701859e+01,7.233641760604962201e+01,4.048652078982122759e+01,5.700201185481785160e+01
6.453802890862510822e+01,7.109873321118999456e+01,6.979191816111554658e+01,4.740055070685014726e+01,7.511560945610131057e+01,6.681236752487303932e+01,5.823888718055786740e+01,6.094730382997411766e+01,7.196310100406557808e+01,6.974255123303979076e+01
7.133401190624870480e+01,7.241549966436046759e+01,5.401427673470804791e+01,4.638354178318139276e+01,6.812419490142360701e+01,7.342969205028269641e+01,7.545224903021104979e+01,5.447182286092548509e+01,7.116405798856592924e+01,5.709430647240154855e+01
7.056893834032186419e+01,4.970621353095066297e+01,6.471377054103126625e+01,7.911028237015932518e+01,5.505359415517663990e+01,6.171179996099471055e+01,8.008637170056979926e+01,5.426219200167774659e+01,7.598593753797619854e+01,6.179387011010340558e+01
6.542716765566329684e+01,5.438512185764895435e+01,5.339000273283195241e+01,6.446131184889856058e+01,6.603700674130348602e+01,6.038592184555121634e+01,6.407168096996497297e+01,7.219809289429494470e+01,7.162371136573538877e+01,6.141044331041916848e+01
6.281093178299290969e+01,6.859946371687095734e+01,5.392506412552070572e+01,6.881466369836071806e+01,5.834023382336199148e+01,5.160401334671816187e+01,5.253975161201536537e+01,5.645310082727455381e+01,5.908501336634972034e+01,7.188797678878644604e+01
5.313119431545589322e+01,7.305012833570590658e+01,4.917687120471997275e+01,6.790985281597727408e+01,8.939305933834921802e+01,8.835342596163225437e+01,6.954247832072181268e+01,5.398490426860634273e+01,6.515814895438037979e+01,7.730430259415055616e+01
6.238744034758356349e+01,7.171124992900725204e+01,6.275091446683144625e+01,6.021123106531076274e+01,7.495351326795918112e+01,7.332008814783549155e+01,5.326029923126765198e+01,5.595083729222311320e+01,6.445226012913134639e+01,8.126192177582780118e+01
6.305251345171586763e+01,8.157147197929691629e+01,7.303764201111302157e+01,7.101747615209617948e+01,4.680822664339154215e+01,4.908730194174837180e+01,6.100628492096070232e+01,5.498232732014002266e+01,6.135554382821961639e+01,6.095835348871661807e+01
7.818511286904372071e+01,5.976146981773857192e+01,7.710341653981618038e+01,6.097805859787139582e+01,5.352108879437555089e+01,8.317670832341400455e+01,6.256711099779401763e+01,7.557316752649346370e+01,5.989590058374014347e+01,4.447317568654558073e+01
5.668708538328260715e+01,8.440011236742411427e+01,5.754408755938383990e+01,7.832046503627859124e+01,6.497916918278659182e+01,4.601007377162000722e+01,6.724180837963774593e+01,3.791138067331900174e+01,5.243157502797930647e+01,3.978124612187610154e+01
6.031739977679202980e+01,4.920058490669408258e+01,6.312454409484220008e+01,6.324760458466707291e+01,6.388101409913318918e+01,5.963834416075339107e+01,6.813683648144554184e+01,7.865719392497226181e+01,6.278863172716492613e+01,5.210581397350836141e+01
4.955363489835740154e+01,6.982626466862663506e+01,7.139065163055161634e+01,7.576018158947486825e+01,6.210224847700033024e+01,7.115404850556629412e+01,4.787263068473846062e+01,6.022556222657919278e+01,4.516102446053959341e+01,8.204004646511415899e+01
5.508304352538517179e+01,6.893819579643241013e+01,6.104800533336238288e+01,9.288615718488551920e+01,6.235899634360231403e+01,6.087751539213462593e+01,6.274466758000247069e+01,5.110012703944217094e+01,5.147022830706549712e+01,5.896086591642863795e+01
5.599165965428800718e+01,7.147901779994231219e+01,6.291943063706926864e+01,6.903054715292132926e+01,6.766469056842110774e+01,6.798865849970637498e+01,4.943488692851963862e+01,6.825083278593449165e+01,5.715397371312547392e+01,9.132931599012793811e+01
6.851842855651909758e+01,6.285805577887177265e+01,6.194906006202600679e+01,6.621784833211704324e+01,7.143648415080896541e+01,4.942384145700621190e+01,6.707832833513710113e+01,5.471194398315915208e+01,7.442462349240787489e+01,4.325139420752382335e+01
6.899685534088203553e+01,8.072638001611980485e+01,7.475720772865395247e+01,6.501771584416457017e+01,5.909423478385017603e+01,5.258217103053557651e+01,5.708500464412848885e+01,3.661624120240004743e+01,7.179906360439827040e+01,5.636304460004928529e+01
6.897647738486078595e+01,3.070220649871493279e+01,6.400548771658581870e+01,6.673386545658317459e+01,5.866759547591240676e+01,7.229398224468282308e+01,6.328624703428510401e+01,6.757166885930426758e+01,5.450567948901989723e+01,7.909238444946701918e+01
6.803067033175356926e+01,5.951328216700834872e+01,6.361552692684747967e+01,7.170371733196716946e+01,5.912327751582783009e+01,7.127817518490350324e+01,5.524852841965754635e+01,4.979899543763922054e+01,5.093286195312251152e+01,8.130699087590177498e+01
7.395252566184977638e+01,6.661485986691381811e+01,5.821496697032717549e+01,6.656872600339072221e+01,6.349749293239968750e+01,4.996607258783592442e+01,8.066386636367110441e+01,7.293533742211582194e+01,6.632491479502753862e+01,6.805072915090798347e+01
6.561642087902437481e+01,7.413341527316840995e+01,5.708902569572352093e+01,4.758886079606167385e+01,5.450199611704864111e+01,5.757274216599432037e+01,3.865082170662102357e+01,6.202684404560083209e+01,5.908399611041583199e+01,4.763096129618799068e+01
5.773773014179531060e+01,5.880475334063985571e+01,6.626379136685066840e+01,4.984401556432187874e+01,6.115277575925818354e+01,5.916678422209128740e+01,7.860403377075836318e+01,5.693570717389790303e+01,6.518624958854604756e+01,4.046598535372318395e+01
5.157473400468128943e+01,6.517415605410592150e+01,8.793046674721634304e+01,8.483218427493731895e+01,8.223588800607265625e+01,6.364826463392095945e+01,6.434416855499057419e+01,7.688461540915118064e+01,5.667458002731362399e+01,5.536687332175103649e+01
6.304779126053986715e+01,7.659708753723545271e+01,6.407536072618611911e+01,7.015461821196723236e+01,5.795900740009602004e+01,5.074978644121470239e+01,6.601546525833911971e+01,6.549788455476358706e+01,7.520257121530805478e+01,6.876978096341484559e+01
6.372266765608541306e+01,4.114285319678587882e+01,5.634699596103530439e+01,6.893668033583270471e+01,6.576066793999048343e+01,6.713869017866667832e+01,7.713491063861216901e+01,6.720274379888620331e+01,6.511108114567531402e+01,5.586172550624845456e+01
7.175119593880268098e+01,8.189664770724982645e+01,5.577101456203997287e+01,3.978935328684348605e+01,7.489526827810072973e+01,5.892843474843260054e+01,6.236572078570358713e+01,7.653263518381237418e+01,7.779344895601747112e+01,6.378580885225146346e+01
5.968413845445101629e+01,5.746740184211674318e+01,8.061793376292027347e+01,6.460594838141287255e+01,6.096342744355010268e+01,5.979191883620175219e+01,4.168742607505969744e+01,8.705354360156161420e+01,5.569185745919613595e+01,7.654540141707165901e+01
6.794911869737538268e+01,5.533645981963474014e+01,4.386211062756895274e+01,5.193764663979534646e+01,5.561548651899122575e+01,7.125202108857322969e+01,7.299268021261228512e+01,6.237451613453956156e+01,6.048233824535468983e+01,5.675039216692738364e+01
5.794656798266720443e+01,4.775587136931348198e+01,7.250956004203398209e+01,5.214540925951867933e+01,8.407279816046688836e+01,6.178368200631339846e+01,5.684546127680405903e+01,6.784478840278578105e+01,6.051330178231069112e+01,6.998152521174566232e+01
7.554041897251094895e+01,6.402613813872133619e+01,5.713243654648246661e+01,5.655349872759772722e+01,8.923029562610790322e+01,6.020263428457813859e+01,6.640603972139007283e+01,6.954511008884792034e+01,6.671224617713140503e+01,7.344883155294904498e+01
6.519502035420147479e+01,7.186309659684226858e+01,6.726261219161388283e+01,6.362701744882992472e+01,7.543863261808633069e+01,4.504180786599251007e+01,7.783442190958469098e+01,5.209009087846114738e+01,5.853660627195120725e+01,7.010213618216818077e+01
7.684633011504968181e+01,6.870160526389288691e+01,4.873706963603636666e+01,8.019531847816455183e+01,3.822639829270184464e+01,5.547504512347757100e+01,6.341786772032745034e+01,7.736392812532290009e+01,5.147598751659506178e+01,6.466557214977615331e+01
6.241678819273047907e+01,2.910959720758819103e+01,6.313935106350342608e+01,4.539077975591180802e+01,7.057273820922192442e+01,4.461200050426378994e+01,8.431752331874697859e+01,5.685416606064773504e+01,6.159275516906002679e+01,3.745040839496179785e+01
6.574299469627297299e+01,4.593468312285885702e+01,6.641507484518683668e+01,7.121300796432585400e+01,6.481483102501445615e+01,6.469901556690385291e+01,6.097520135136892350e+01,6.416135105156871532e+01,7.144727468643013424e+01,6.515000911407146589e+01
6.815418003795404900e+01,7.574085055608730954e+01,6.770891068502653809e+01,5.481540521707734115e+01,7.708901184739067958e+01,8.096183771033032883e+01,6.023020746451751961e+01,7.592371852449319647e+01,7.226043246048411106e+01,5.449250756815555263e+01
4.129034667996087649e+01,6.762784205163508489e+01,6.807593390843453562e+01,5.540054489847613439e+01,7.328016115484611248e+01,6.985811170227550804e+01,7.142781687159855153e+01,8.602786649263232732e+01,6.252346809482725121e+01,4.983793418391196894e+01
7.137299602759752304e+01,7.328331156785810663e+01,5.242361516803704546e+01,7.375088183317433277e+01,4.443971702871013463e+01,5.114889979197084813e+01,6.755352795962339485e+01,6.862830449470877170e+01,5.482885319737822272e+01,4.735641524185751905e+01
6.974955059156536663e+01,6.966076350419045582e+01,5.591661023378855333e+01,5.398060766727147808e+01,6.405378290668177499e+01,5.570251152062026279e+01,6.446961805508894372e+01,6.919343188140094014e+01,8.733640536369703966e+01,5.631275582512945732e+01
8.331528223324356475e+01,7.546380768243452053e+01,7.552407740529820046e+01,6.006377567055038469e+01,5.194708548678978843e+01,5.885044785635719222e+01,6.980111713796689799e+01,7.427907663134061522e+01,5.933297912082275616e+01,7.001741637942923546e+01
6.878933398261244747e+01,5.463085949187347268e+01,5.563510400757304097e+01,5.292596491251600810e+01,5.953171655201608559e+01,6.120043445309533325e+01,6.147948949584664291e+01,7.475930016498685404e+01,7.775471240716032639e+01,5.729758964759439976e+01
6.168593219175417630e+01,7.259520146790612216e+01,7.898502026218145033e+01,4.817476202266657737e+01,9.631526919999453185e+01,3.582980668828786008e+01,6.259096486847693797e+01,7.504807733966144667e+01,6.545937857557574091e+01,5.567771154548395884e+01
5.035691791414947716e+01,3.588067382707096442e+01,6.403381485646013971e+01,6.474034164819987325e+01,6.923663200210074820e+01,6.092275969521468681e+01,7.862810604018737592e+01,8.899108680940084071e+01,6.578018625019126375e+01,8.278275460737235392e+01
6.081399796525940360e+01,7.434185330672519854e+01,7.378708721093285305e+01,6.327272700761317026e+01,5.453266942821150565e+01,6.394197890488810998e+01,8.153085681324142797e+01,7.053896598628195136e+01,7.800400463202261392e+01,6.980495821695936343e+01
7.564135108179117140e+01,6.828706306426180106e+01,6.673207581468125227e+01,8.724632070143596252e+01,6.940745598748110012e+01,5.444537670308847055e+01,7.006392762867605484e+01,5.552414031919900594e+01,5.916639495941617355e+01,6.521403218334369001e+01
7.943718759238346649e+01,8.719933499035404623e+01,7.331938645971061419e+01,6.857543723424132054e+01,4.167711324413565421e+01,4.668038360990573921e+01,5.771767868323278350e+01,6.158573611455004482e+01,6.754874075789821575e+01,6.472383885383612778e+01
6.632329704087416644e+01,6.525187730131111152e+01,4.652333200004086677e+01,6.025975195760465652e+01,5.980079435614890571e+01,6.113476223939929355e+01,8.002343718038737563e+01,6.518331846629135384e+01,6.036663895165417415e+01,5.063703399969347174e+01
6.149849222304737850e+01,4.631851694649714091e+01,7.566316938296290573e+01,7.515922488969368942e+01,6.000795183467654681e+01,8.090495209304842206e+01,5.562194304683625035e+01,7.486838460978086118e+01,9.774297212756090403e+01,6.564463203142815928e+01
5.541859375691700507e+01,4.563869881390438366e+01,6.594861079508191892e+01,5.792461031505165181e+01,5.810380775632967243e+01,6.832269023066682223e+01,5.090226750424959334e+01,5.561047573350567319e+01,5.912592345251470505e+01,6.742452143846294632e+01
7.424923373518029734e+01,6.937354323180426263e+01,6.869316873228331133e+01,6.861555743898490789e+01,8.299914851919001535e+01,6.108875766866565726e+01,7.545538907530969652e+01,6.822925895837521182e+01,4.982736795922532735e+01,6.766608613361647429e+01
5.480603291371669172e+01,7.365638703918791919e+01,6.201917055401352741e+01,6.202162402603720892e+01,6.504633331761175441e+01,7.798336077561221202e+01,6.997515305577600486e+01,6.777980763545970433e+01,6.330161542493296167e+01,6.257958920652445300e+01
4.424610535706801784e+01,6.558142931405620857e+01,7.880992728698974759e+01,6.163060802512762848e+01,7.014644796104889224e+01,6.385379221018419571e+01,6.050705114398836315e+01,7.593568113500046479e+01,5.518690566135977349e+01,7.092139147027262425e+01
8.498820975283339862e+01,5.501680321214752212e+01,5.963401819964746409e+01,5.649689054072712224e+01,6.694390269610387634e+01,6.279663935032871791e+01,5.826228135633994754e+01,8.454261355292675262e+01,6.613461225565031043e+01,6.206048188053924974e+01
7.335862725571159615e+01,5.203965012547106994e+01,5.920957069452425969e+01,6.069161526057765599e+01,6.212510213200242504e+01,6.377169804021536237e+01,7.049178854217218770e+01,5.193193220674537258e+01,6.650912086927692712e+01,4.495600841061796160e+01
5.608526207950215792e+01,6.042094761495272337e+01,4.724185755728029790e+01,5.828500825680447406e+01,3.752149828227584294e+01,7.286907759847166233e+01,7.209009143653446472e+01,5.481549623604577448e+01,6.699537380991517921e+01,6.497850583212286324e+01
6.954404911201126538e+01,6.826769121142416452e+01,7.140110454406023166e+01,6.460189353413512947e+01,5.881600530768358226e+01,7.049888764544951414e+01,5.008746451120032361e+01,7.804723826789623331e+01,6.725921300568447236e+01,8.206337926734909161e+01
6.399966429577803240e+01,7.071435696777130886e+01,4.669821175981513761e+01,7.778583265213134723e+01,5.799824712592606346e+01,6.604022112340811645e+01,5.313471903978973643e+01,6.224275059613070482e+01,5.692857490395283548e+01,7.233788209544697168e+01
7.065483572490568065e+01,6.112061423036053043e+01,6.318236820780177254e+01,6.042757514526745410e+01,5.427870629335606623e+01,6.334397801832764685e+01,5.750959347511753350e+01,5.816601664624330681e+01,7.863090054884730762e+01,6.067269807286752581e+01
5.357559156219572571e+01,6.020295481088918876e+01,7.756487916305070485e+01,6.288316354077687720e+01,5.750656107386417659e+01,5.112531405503209925e+01,6.508378595344068174e+01,5.143578782231489299e+01,5.670916432653242367e+01,7.448972139029545758e+01
4.710559445816220148e+01,7.061292911732567745e+01,6.546841625501352269e+01,4.986823343480368464e+01,7.583620673441515692e+01,5.845164852219871676e+01,6.068157645056493266e+01,8.306151577378868467e+01,5.665619386859809481e+01,5.747844538696703864e+01
7.168200836397765841e+01,7.230838093217660401e+01,3.308392616794366603e+01,7.743793955321164901e+01,6.549801702041231977e+01,5.666470939146888952e+01,8.418794126087669838e+01,6.472327016910709574e+01,6.883002444942309239e+01,8.352411039692449890e+01
7.055977304689525909e+01,8.032956516840755512e+01,6.329232296351727172e+01,3.206980981656143115e+01,4.817373913666519769e+01,7.634044148813575248e+01,6.496323182400163887e+01,4.594211424802379184e+01,6.890962868752815496e+01,5.987611375112214063e+01
6.639294404263922900e+01,6.300220628304997916e+01,6.959801946348699175e+01,5.935640158077529094e+01,5.659777809535898996e+01,6.532177055257974985e+01,6.350414984360042325e+01,7.278269063508780334e+01,7.734477589507477546e+01,6.102649639820153737e+01
